form_match_id,team_id,opponent_team_id,opponent_name_raw,match_date,competition,is_neutral,is_home,goals_for,goals_against,result,opponent_elo,source_name,source_url,fetched_at,raw_data
form-177,france,colombia,colombia,2026-03-29,Friendly,true,false,3,1,W,1698.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-29"",""home"":""colombia"",""away"":""france"",""home_score"":1,""away_score"":3,""tournament"":""Friendly"",""neutral"":true}"
form-178,france,brazil,brazil,2026-03-26,Friendly,true,false,2,1,W,1765.86,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-26"",""home"":""brazil"",""away"":""france"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-179,france,,azerbaijan,2025-11-16,FIFA World Cup qualification,false,false,3,1,W,1132,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-16"",""home"":""azerbaijan"",""away"":""france"",""home_score"":1,""away_score"":3,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-180,france,,ukraine,2025-11-13,FIFA World Cup qualification,false,true,4,0,W,1549.29,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-13"",""home"":""france"",""away"":""ukraine"",""home_score"":4,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-181,germany,paraguay,paraguay,2026-06-29,FIFA World Cup,true,true,1,1,D,1505.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-29"",""home"":""germany"",""away"":""paraguay"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-182,germany,ecuador,ecuador,2026-06-25,FIFA World Cup,true,false,1,2,L,1598.52,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""ecuador"",""away"":""germany"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-183,germany,ivory-coast,ivory coast,2026-06-20,FIFA World Cup,true,true,2,1,W,1540.87,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-20"",""home"":""germany"",""away"":""ivory coast"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-184,germany,,curaçao,2026-06-14,FIFA World Cup,true,true,7,1,W,1294.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-14"",""home"":""germany"",""away"":""curaçao"",""home_score"":7,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-185,germany,,united states,2026-06-06,Friendly,false,false,2,1,W,1671.23,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""united states"",""away"":""germany"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-186,germany,,finland,2026-05-31,Friendly,false,true,4,0,W,1341.92,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-31"",""home"":""germany"",""away"":""finland"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-187,germany,ghana,ghana,2026-03-30,Friendly,false,true,2,1,W,1346.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-30"",""home"":""germany"",""away"":""ghana"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-188,germany,switzerland,switzerland,2026-03-27,Friendly,false,false,4,3,W,1650.06,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""switzerland"",""away"":""germany"",""home_score"":3,""away_score"":4,""tournament"":""Friendly"",""neutral"":false}"
form-189,germany,,slovakia,2025-11-17,FIFA World Cup qualification,false,true,6,0,W,1473.66,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-17"",""home"":""germany"",""away"":""slovakia"",""home_score"":6,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-190,germany,,luxembourg,2025-11-14,FIFA World Cup qualification,false,false,2,0,W,1232.82,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-14"",""home"":""luxembourg"",""away"":""germany"",""home_score"":0,""away_score"":2,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-191,ghana,croatia,croatia,2026-06-27,FIFA World Cup,true,false,1,2,L,1714.87,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-27"",""home"":""croatia"",""away"":""ghana"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-192,ghana,england,england,2026-06-23,FIFA World Cup,true,false,0,0,D,1828.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-23"",""home"":""england"",""away"":""ghana"",""home_score"":0,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-193,ghana,panama,panama,2026-06-17,FIFA World Cup,true,true,1,0,W,1539.16,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-17"",""home"":""ghana"",""away"":""panama"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-194,ghana,,wales,2026-06-02,Friendly,false,false,1,1,D,1516.95,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-02"",""home"":""wales"",""away"":""ghana"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-195,ghana,mexico,mexico,2026-05-22,Friendly,false,false,0,2,L,1687.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-22"",""home"":""mexico"",""away"":""ghana"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-196,ghana,germany,germany,2026-03-30,Friendly,false,false,1,2,L,1735.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-30"",""home"":""germany"",""away"":""ghana"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-197,ghana,austria,austria,2026-03-27,Friendly,false,false,1,5,L,1597.4,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""austria"",""away"":""ghana"",""home_score"":5,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-198,ghana,south-korea,south korea,2025-11-18,Friendly,false,false,0,1,L,1591.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""south korea"",""away"":""ghana"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-199,ghana,japan,japan,2025-11-14,Kirin Cup,false,false,0,2,L,1661.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-14"",""home"":""japan"",""away"":""ghana"",""home_score"":2,""away_score"":0,""tournament"":""Kirin Cup"",""neutral"":false}"
form-200,ghana,,comoros,2025-10-12,FIFA World Cup qualification,false,true,1,0,W,1187.91,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-12"",""home"":""ghana"",""away"":""comoros"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-201,haiti,morocco,morocco,2026-06-24,FIFA World Cup,true,false,2,4,L,1755.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-24"",""home"":""morocco"",""away"":""haiti"",""home_score"":4,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-202,haiti,brazil,brazil,2026-06-19,FIFA World Cup,true,false,0,3,L,1765.86,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-19"",""home"":""brazil"",""away"":""haiti"",""home_score"":3,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-203,haiti,scotland,scotland,2026-06-13,FIFA World Cup,true,true,0,1,L,1503.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-13"",""home"":""haiti"",""away"":""scotland"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-204,haiti,,peru,2026-06-05,Friendly,true,true,1,2,L,1457.69,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-05"",""home"":""haiti"",""away"":""peru"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-205,haiti,new-zealand,new zealand,2026-06-02,Friendly,true,true,4,0,W,1275.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-02"",""home"":""haiti"",""away"":""new zealand"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-206,haiti,,iceland,2026-03-31,Friendly,true,true,1,1,D,1342.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""haiti"",""away"":""iceland"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-207,haiti,tunisia,tunisia,2026-03-28,Friendly,true,true,0,1,L,1476.41,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""haiti"",""away"":""tunisia"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-208,haiti,,nicaragua,2025-11-18,FIFA World Cup qualification,true,true,2,0,W,1114.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""haiti"",""away"":""nicaragua"",""home_score"":2,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":true}"
form-209,haiti,,costa rica,2025-11-13,FIFA World Cup qualification,true,true,1,0,W,1456.03,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-13"",""home"":""haiti"",""away"":""costa rica"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":true}"
form-210,haiti,,honduras,2025-10-13,FIFA World Cup qualification,false,false,0,3,L,1378.97,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-13"",""home"":""honduras"",""away"":""haiti"",""home_score"":3,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-211,iran,egypt,egypt,2026-06-26,FIFA World Cup,true,false,1,1,D,1562.37,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-26"",""home"":""egypt"",""away"":""iran"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-212,iran,belgium,belgium,2026-06-21,FIFA World Cup,true,false,0,0,D,1742.24,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-21"",""home"":""belgium"",""away"":""iran"",""home_score"":0,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-213,iran,new-zealand,new zealand,2026-06-15,FIFA World Cup,true,true,2,2,D,1275.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-15"",""home"":""iran"",""away"":""new zealand"",""home_score"":2,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-214,iran,,mali,2026-06-04,Friendly,true,true,2,0,W,1455.59,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-04"",""home"":""iran"",""away"":""mali"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-215,iran,,gambia,2026-05-29,Friendly,true,true,3,1,W,1159.64,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-29"",""home"":""iran"",""away"":""gambia"",""home_score"":3,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-216,iran,,costa rica,2026-03-31,Friendly,true,false,5,0,W,1456.03,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""costa rica"",""away"":""iran"",""home_score"":0,""away_score"":5,""tournament"":""Friendly"",""neutral"":true}"
form-217,iran,,nigeria,2026-03-27,Friendly,true,true,1,2,L,1585.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""iran"",""away"":""nigeria"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-218,iran,uzbekistan,uzbekistan,2025-11-18,Al Ain International Cup,true,true,0,0,D,1458.73,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""iran"",""away"":""uzbekistan"",""home_score"":0,""away_score"":0,""tournament"":""Al Ain International Cup"",""neutral"":true}"
form-219,iran,cape-verde,cape verde,2025-11-13,Al Ain International Cup,true,true,0,0,D,1371.11,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-13"",""home"":""iran"",""away"":""cape verde"",""home_score"":0,""away_score"":0,""tournament"":""Al Ain International Cup"",""neutral"":true}"
form-220,iran,,tanzania,2025-10-14,Friendly,true,true,2,0,W,1180.27,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""iran"",""away"":""tanzania"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-221,iraq,senegal,senegal,2026-06-26,FIFA World Cup,true,false,0,5,L,1684.07,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-26"",""home"":""senegal"",""away"":""iraq"",""home_score"":5,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-222,iraq,france,france,2026-06-22,FIFA World Cup,true,false,0,3,L,1870.7,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-22"",""home"":""france"",""away"":""iraq"",""home_score"":3,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-223,iraq,norway,norway,2026-06-16,FIFA World Cup,true,true,1,4,L,1557.44,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-16"",""home"":""iraq"",""away"":""norway"",""home_score"":1,""away_score"":4,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-224,iraq,,venezuela,2026-06-09,Friendly,true,true,0,2,L,1469.18,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-09"",""home"":""iraq"",""away"":""venezuela"",""home_score"":0,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-225,iraq,spain,spain,2026-06-04,Friendly,false,false,1,1,D,1874.71,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-04"",""home"":""spain"",""away"":""iraq"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-226,iraq,,andorra,2026-05-29,Friendly,true,false,1,0,W,946.43,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-29"",""home"":""andorra"",""away"":""iraq"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-227,iraq,,bolivia,2026-03-31,FIFA World Cup qualification,true,true,2,1,W,1326,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""iraq"",""away"":""bolivia"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":true}"
form-228,iraq,jordan,jordan,2025-12-12,Arab Cup,true,false,0,1,L,1387.74,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-12"",""home"":""jordan"",""away"":""iraq"",""home_score"":1,""away_score"":0,""tournament"":""Arab Cup"",""neutral"":true}"
form-229,iraq,algeria,algeria,2025-12-09,Arab Cup,true,false,0,2,L,1571.03,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-09"",""home"":""algeria"",""away"":""iraq"",""home_score"":2,""away_score"":0,""tournament"":""Arab Cup"",""neutral"":true}"
form-230,iraq,,sudan,2025-12-06,Arab Cup,true,false,2,0,W,1157.22,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-06"",""home"":""sudan"",""away"":""iraq"",""home_score"":0,""away_score"":2,""tournament"":""Arab Cup"",""neutral"":true}"
form-231,ivory-coast,norway,norway,2026-06-30,FIFA World Cup,true,true,1,2,L,1557.44,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-30"",""home"":""ivory coast"",""away"":""norway"",""home_score"":1,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-232,ivory-coast,,curaçao,2026-06-25,FIFA World Cup,true,false,2,0,W,1294.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""curaçao"",""away"":""ivory coast"",""home_score"":0,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-233,ivory-coast,germany,germany,2026-06-20,FIFA World Cup,true,false,1,2,L,1735.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-20"",""home"":""germany"",""away"":""ivory coast"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-234,ivory-coast,ecuador,ecuador,2026-06-14,FIFA World Cup,true,true,1,0,W,1598.52,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-14"",""home"":""ivory coast"",""away"":""ecuador"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-235,ivory-coast,france,france,2026-06-04,Friendly,false,false,2,1,W,1870.7,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-04"",""home"":""france"",""away"":""ivory coast"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-236,ivory-coast,scotland,scotland,2026-03-31,Friendly,true,true,1,0,W,1503.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""ivory coast"",""away"":""scotland"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-237,ivory-coast,south-korea,south korea,2026-03-28,Friendly,true,true,4,0,W,1591.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""ivory coast"",""away"":""south korea"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-238,ivory-coast,egypt,egypt,2026-01-10,African Cup of Nations,true,false,2,3,L,1562.37,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-10"",""home"":""egypt"",""away"":""ivory coast"",""home_score"":3,""away_score"":2,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-239,ivory-coast,,burkina faso,2026-01-06,African Cup of Nations,true,true,3,0,W,1406.99,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-06"",""home"":""ivory coast"",""away"":""burkina faso"",""home_score"":3,""away_score"":0,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-240,ivory-coast,,gabon,2025-12-31,African Cup of Nations,true,false,3,2,W,1272.51,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-31"",""home"":""gabon"",""away"":""ivory coast"",""home_score"":2,""away_score"":3,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-241,japan,brazil,brazil,2026-06-29,FIFA World Cup,true,false,1,2,L,1765.86,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-29"",""home"":""brazil"",""away"":""japan"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-242,japan,sweden,sweden,2026-06-25,FIFA World Cup,true,true,1,1,D,1509.79,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""japan"",""away"":""sweden"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-243,japan,tunisia,tunisia,2026-06-20,FIFA World Cup,true,false,4,0,W,1476.41,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-20"",""home"":""tunisia"",""away"":""japan"",""home_score"":0,""away_score"":4,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-244,japan,netherlands,netherlands,2026-06-14,FIFA World Cup,true,false,2,2,D,1753.57,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-14"",""home"":""netherlands"",""away"":""japan"",""home_score"":2,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-245,japan,,iceland,2026-05-31,Friendly,false,true,1,0,W,1342.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-31"",""home"":""japan"",""away"":""iceland"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-246,japan,england,england,2026-03-31,Friendly,false,false,1,0,W,1828.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""england"",""away"":""japan"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-247,japan,scotland,scotland,2026-03-28,Friendly,false,false,1,0,W,1503.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""scotland"",""away"":""japan"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-248,japan,,bolivia,2025-11-18,Kirin Cup,false,true,3,0,W,1326,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""japan"",""away"":""bolivia"",""home_score"":3,""away_score"":0,""tournament"":""Kirin Cup"",""neutral"":false}"
form-249,japan,ghana,ghana,2025-11-14,Kirin Cup,false,true,2,0,W,1346.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-14"",""home"":""japan"",""away"":""ghana"",""home_score"":2,""away_score"":0,""tournament"":""Kirin Cup"",""neutral"":false}"
form-250,japan,brazil,brazil,2025-10-14,Kirin Cup,false,true,3,2,W,1765.86,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""japan"",""away"":""brazil"",""home_score"":3,""away_score"":2,""tournament"":""Kirin Cup"",""neutral"":false}"
form-251,jordan,argentina,argentina,2026-06-27,FIFA World Cup,true,true,1,3,L,1877.27,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-27"",""home"":""jordan"",""away"":""argentina"",""home_score"":1,""away_score"":3,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-252,jordan,algeria,algeria,2026-06-22,FIFA World Cup,true,true,1,2,L,1571.03,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-22"",""home"":""jordan"",""away"":""algeria"",""home_score"":1,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-253,jordan,austria,austria,2026-06-16,FIFA World Cup,true,false,1,3,L,1597.4,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-16"",""home"":""austria"",""away"":""jordan"",""home_score"":3,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-254,jordan,colombia,colombia,2026-06-07,Friendly,true,true,0,2,L,1698.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-07"",""home"":""jordan"",""away"":""colombia"",""home_score"":0,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-255,jordan,switzerland,switzerland,2026-05-31,Friendly,false,false,1,4,L,1650.06,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-31"",""home"":""switzerland"",""away"":""jordan"",""home_score"":4,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-256,jordan,,nigeria,2026-03-31,Friendly,true,true,2,2,D,1585.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""jordan"",""away"":""nigeria"",""home_score"":2,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-257,jordan,,costa rica,2026-03-27,Friendly,true,false,2,2,D,1456.03,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""costa rica"",""away"":""jordan"",""home_score"":2,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-258,jordan,morocco,morocco,2025-12-18,Arab Cup,true,true,2,3,L,1755.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-18"",""home"":""jordan"",""away"":""morocco"",""home_score"":2,""away_score"":3,""tournament"":""Arab Cup"",""neutral"":true}"
form-259,jordan,saudi-arabia,saudi arabia,2025-12-15,Arab Cup,true,false,1,0,W,1423.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-15"",""home"":""saudi arabia"",""away"":""jordan"",""home_score"":0,""away_score"":1,""tournament"":""Arab Cup"",""neutral"":true}"
form-260,jordan,iraq,iraq,2025-12-12,Arab Cup,true,true,1,0,W,1446.28,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-12"",""home"":""jordan"",""away"":""iraq"",""home_score"":1,""away_score"":0,""tournament"":""Arab Cup"",""neutral"":true}"
form-261,mexico,ecuador,ecuador,2026-06-30,FIFA World Cup,false,true,2,0,W,1598.52,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-30"",""home"":""mexico"",""away"":""ecuador"",""home_score"":2,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-262,mexico,czech-republic,czech republic,2026-06-24,FIFA World Cup,false,true,3,0,W,1505.74,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-24"",""home"":""mexico"",""away"":""czech republic"",""home_score"":3,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-263,mexico,south-korea,south korea,2026-06-18,FIFA World Cup,false,true,1,0,W,1591.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-18"",""home"":""mexico"",""away"":""south korea"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":false}"
